"Station_ID","Tide_Amp (ft)","calendar_year","min_date","max_date","90th%Upper_water_level (ft NAVD88)","10%thLower_water_level (ft NAVD88)","avg_water_level (ft NAVD88)","avg_flooding (ft)","90%thUpper_flooding (ft)","10%thLower_flooding (ft)","GEOID","std_deviation_water_level(ft NAVD88)","std_deviation_avg_flooding (ft)",
"CRMS0258-H01","0.4548968","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.39","-0.09","0.69","0.31","1.012","-0.47","GEOID12A  ","0.57","0.57",
"CRMS0260-H01","0.3296112","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.81","0.48","1.22","-0.01","0.58","-0.75","GEOID99   ","0.6","0.6",
"CRMS0260-H01","0.3609347","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.93","0.51","1.26","0.03","0.7","-0.72","GEOID99   ","0.56","0.56",
"CRMS0260-H01","0.375124","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.87","0.3","1.13","-0.1","0.64","-0.93","GEOID99   ","0.61","0.61",
"CRMS0260-H01","0.3731445","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.65","0.33","1.06","-0.17","0.42","-0.9","GEOID99   ","0.57","0.57",
"CRMS0260-H01","0.3738299","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.75","0.59","1.23","0","0.52","-0.64","GEOID99   ","0.6","0.6",
"CRMS0260-H01","0.3702931","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.75","0.07","0.99","-0.07","0.56","-0.83","GEOID99   ","0.65","0.53",
"CRMS0260-H01","0.3702931","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.75","0.07","0.99","-0.07","0.56","-0.83","GEOID12A  ","0.65","0.53",
"CRMS0260-H01","0.3724701","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.86","-0.44","0.23","-0.27","0.353","-0.944","GEOID12A  ","0.52","0.52",
"CRMS0260-H01","0.4063784","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.06","-0.18","0.46","-0.05","0.558","-0.686","GEOID12A  ","0.51","0.51",
"CRMS0260-H01","0.3867688","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.28","-0.01","0.67","0.16","0.774","-0.517","GEOID12A  ","0.51","0.51",
"CRMS0260-H01","0.401722","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.18","-0.19","0.54","0.04","0.68","-0.692","GEOID12A  ","0.56","0.56",
"CRMS0260-H01","0.4045593","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.21","-0.2","0.53","0.02","0.709","-0.699","GEOID12A  ","0.56","0.56",
"CRMS0260-H01","0.447012","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.28","-0.09","0.66","0.15","0.78","-0.59","GEOID12A  ","0.57","0.57",
"CRMS0260-H01","0.4757446","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.45","-0.04","0.75","0.24","0.947","-0.54","GEOID12A  ","0.62","0.62",
"CRMS0261-H01","0.2393546","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.84","0.55","1.26","0.14","0.72","-0.56","GEOID99   ","0.61","0.61",
"CRMS0261-H01","0.2468653","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.88","0.54","1.23","0.11","0.76","-0.58","GEOID99   ","0.53","0.52",
"CRMS0261-H01","0.2525933","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.84","0.28","1.1","-0.03","0.72","-0.86","GEOID99   ","0.6","0.6",
"CRMS0261-H01","0.2382318","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.55","0.37","1.03","-0.09","0.44","-0.76","GEOID99   ","0.52","0.53",
"CRMS0261-H01","0.2552602","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.72","0.59","1.19","0.07","0.61","-0.52","GEOID99   ","0.52","0.52",
"CRMS0261-H01","0.2379739","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.78","0.22","1.07","0.08","0.69","-0.63","GEOID12A  ","0.6","0.5",
"CRMS0261-H01","0.2379739","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.78","0.22","1.07","0.08","0.69","-0.63","GEOID99   ","0.6","0.5",
"CRMS0261-H01","0.2387934","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1","-0.23","0.39","-0.2","0.418","-0.812","GEOID12A  ","0.47","0.47",
"CRMS0261-H01","0.2607408","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.25","-0.12","0.58","0","0.666","-0.7","GEOID12A  ","0.54","0.54",
"CRMS0261-H01","0.2525239","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.44","0.21","0.84","0.26","0.859","-0.369","GEOID12A  ","0.49","0.49",
"CRMS0261-H01","0.2586789","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.39","-0.03","0.75","0.17","0.812","-0.614","GEOID12A  ","0.57","0.57",
"CRMS0261-H01","0.2760415","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.34","-0.04","0.65","0.07","0.759","-0.623","GEOID12A  ","0.56","0.56",
"CRMS0261-H01","0.2860715","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.54","0.13","0.86","0.28","0.96","-0.449","GEOID12A  ","0.57","0.57",
"CRMS0261-H01","0.301763","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.6","0.14","0.92","0.34","1.016","-0.439","GEOID12A  ","0.6","0.6",
"CRMS0263-H01","0.331615","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.84","0.32","1.17","-0.05","0.62","-0.9","GEOID99   ","0.68","0.68",
"CRMS0263-H01","0.3555999","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.86","0.43","1.18","-0.04","0.646","-0.79","GEOID99   ","0.56","0.56",
"CRMS0263-H01","0.3645321","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.89","0.21","1.1","-0.11","0.676","-1.004","GEOID99   ","0.64","0.64",
"CRMS0263-H01","0.3654456","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.63","0.35","1.06","-0.15","0.416","-0.864","GEOID99   ","0.56","0.56",
"CRMS0263-H01","0.3578076","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.74","0.57","1.19","-0.02","0.526","-0.644","GEOID99   ","0.49","0.49",
"CRMS0263-H01","0.3609031","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.77","0.1","1.01","-0.02","0.62","-0.78","GEOID99   ","0.65","0.54",
"CRMS0263-H01","0.3609031","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.77","0.1","1.01","-0.02","0.62","-0.78","GEOID12A  ","0.65","0.54",
"CRMS0263-H01","0.3616354","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.95","-0.35","0.31","-0.19","0.454","-0.848","GEOID12A  ","0.53","0.53",
"CRMS0263-H01","0.3796766","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.1","-0.26","0.46","-0.03","0.608","-0.75","GEOID12A  ","0.55","0.55",
"CRMS0263-H01","0.3699185","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.37","0.04","0.74","0.25","0.876","-0.456","GEOID12A  ","0.52","0.52",
"CRMS0263-H01","0.3638062","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.16","-0.24","0.51","0.01","0.665","-0.738","GEOID12A  ","0.56","0.56",
"CRMS0263-H01","0.3972761","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.27","-0.16","0.58","0.09","0.773","-0.657","GEOID12A  ","0.58","0.58",
"CRMS0263-H01","0.4230231","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.48","-0.01","0.78","0.28","0.984","-0.5","GEOID12A  ","0.61","0.61",
"CRMS0263-H01","0.453329","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.5","0.01","0.8","0.31","1.007","-0.488","GEOID12A  ","0.63","0.63",
"CRMS0263-H01","0.4647982","2021","1/1/2021 12:00:00 AM","12/31/2021 11:00:00 PM","1.49","-0.1","0.75","0.25","0.995","-0.594","GEOID12A  ","0.71","0.71",
"CRMS0268-H01","0.006551875","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.65","0.2","1","0.7","1.151","0.314","GEOID12A  ","0.58","0.3",
"CRMS0268-H01","0.01430531","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.58","0.23","0.83","0.45","0.727","0.249","GEOID12A  ","0.54","0.24",
"CRMS0268-M01","0.004555832","2007","1/1/2007 12:00:00 AM","12/31/2007 11:00:00 PM","1.89","0.79","1.33","-0.62","-0.16","-1.02","GEOID99   ","0.42","0.31",
"CRMS0268-M01","0.006397884","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","2.06","0.86","1.45","-0.55","-0.02","-1","GEOID99   ","0.49","0.42",
"CRMS0268-M01","0.01314678","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.14","0.79","1.49","-0.58","0.01","-1.17","GEOID99   ","0.62","0.57",
"CRMS0268-M01","0.005884642","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.15","0.64","1.41","-0.21","0.57","-0.73","GEOID99   ","0.56","0.5",
"CRMS0268-M01","0.01166075","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.68","0.6","1.2","-0.14","0.24","-0.59","GEOID99   ","0.48","0.35",
"CRMS0268-M01","0.007390503","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","2.3","0.84","1.54","0.29","0.97","-0.25","GEOID99   ","0.58","0.48",
"CRMS0268-M01","0.006756893","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","2.05","0.52","1.37","0.25","0.65","-0.17","GEOID99   ","0.6","0.31",
"CRMS0268-M01","0.006756893","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.05","0.52","1.37","0.25","0.65","-0.17","GEOID12A  ","0.6","0.31",
"CRMS0268-M01","0.0123639","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.13","-0.02","0.56","-0.09","0.35","-0.44","GEOID12A  ","0.44","0.31",
"CRMS0268-M01","0.01072852","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.54","0.01","0.76","0.12","0.773","-0.44","GEOID12A  ","0.59","0.49",
"CRMS0268-M01","0.008233275","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.7","0.5","1.11","0.13","0.678","-0.156","GEOID12A  ","0.45","0.32",
"CRMS0268-M01","0.006758885","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.65","0.2","1","0.01","0.337","-0.329","GEOID12A  ","0.58","0.23",
"CRMS0268-M01","0.0177041","2018","1/1/2018 12:00:00 AM","10/19/2018 10:00:00 AM","1.5","0.14","0.74","-0.1","0.185","-0.409","GEOID12A  ","0.53","0.23",
"CRMS0272-H01","0.8112448","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.94","0.24","1.11","0.39","1.21","-0.48","GEOID99   ","0.7","0.7",
"CRMS0272-H01","0.8169212","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.07","0.37","1.23","0.51","1.34","-0.36","GEOID99   ","0.66","0.66",
"CRMS0272-H01","0.7903205","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.11","0.38","1.24","0.51","1.39","-0.35","GEOID99   ","0.66","0.66",
"CRMS0272-H01","0.7473535","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.84","0.35","1.11","0.39","1.11","-0.38","GEOID99   ","0.6","0.6",
"CRMS0272-H01","0.7713144","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.98","0.46","1.25","0.53","1.25","-0.27","GEOID99   ","0.62","0.62",
"CRMS0272-H01","0.7311442","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.99","0.16","1.11","0.48","1.282","-0.36","GEOID12A  ","0.71","0.63",
"CRMS0272-H01","0.7311442","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.99","0.16","1.11","0.48","1.282","-0.36","GEOID99   ","0.71","0.63",
"CRMS0272-H01","0.6837261","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.84","-0.62","0.13","-0.05","0.658","-0.798","GEOID12A  ","0.56","0.56",
"CRMS0272-H01","0.7094388","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1","-0.52","0.26","0.08","0.823","-0.7","GEOID12A  ","0.61","0.61",
"CRMS0272-H01","0.709904","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.21","-0.34","0.46","0.28","1.028","-0.519","GEOID12A  ","0.6","0.6",
"CRMS0272-H01","0.7158822","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.1","-0.47","0.34","0.16","0.923","-0.648","GEOID12A  ","0.61","0.61",
"CRMS0272-H01","0.7096044","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.14","-0.46","0.36","0.18","0.961","-0.64","GEOID12A  ","0.62","0.62",
"CRMS0272-H01","0.7732942","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.35","-0.33","0.54","0.37","1.174","-0.51","GEOID12A  ","0.66","0.66",
"CRMS0272-H01","0.8320647","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.36","-0.33","0.54","0.36","1.184","-0.51","GEOID12A  ","0.68","0.68",
"CRMS0273-M01","0.01502042","2007","1/1/2007 12:00:00 AM","12/31/2007 11:00:00 PM","1.81","1.07","1.43","0.15","0.53","-0.17","GEOID99   ","0.29","0.26",
"CRMS0273-M01","0.01034165","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.95","1.31","1.6","0.34","0.75","0.02","GEOID99   ","0.38","0.35",
"CRMS0273-M01","0.01617063","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.04","1.11","1.53","0.29","0.81","-0.17","GEOID99   ","0.35","0.37",
"CRMS0273-M01","0.01472636","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.99","1.22","1.54","0.32","0.79","-0.02","GEOID99   ","0.32","0.34",
"CRMS0273-M01","0.01524341","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.59","1.18","1.38","0.16","0.4","-0.06","GEOID99   ","0.28","0.23",
"CRMS0273-M01","0.01755292","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.88","1.22","1.51","0.31","0.68","0.02","GEOID99   ","0.35","0.3",
"CRMS0273-M01","0.0224782","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.78","0.9","1.4","0.39","0.67","0.14","GEOID12A  ","0.31","0.22",
"CRMS0273-M01","0.0224782","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.78","0.9","1.4","0.39","0.67","0.14","GEOID99   ","0.31","0.22",
"CRMS0273-M01","0.0152281","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.15","0.66","0.87","0.31","0.6","0.083","GEOID12A  ","0.22","0.22",
"CRMS0273-M01","0.02632851","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.58","0.83","1.16","0.53","0.898","0.2","GEOID12A  ","0.31","0.31",
"CRMS0273-M01","0.01832479","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.61","0.82","1.16","0.58","1.014","0.242","GEOID12A  ","0.32","0.33",
"CRMS0276-H01","0.2187743","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.05","0.81","1.43","0.23","0.85","-0.39","GEOID99   ","0.47","0.47",
"CRMS0276-H01","0.1821306","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.99","0.66","1.34","0.14","0.79","-0.54","GEOID99   ","0.51","0.51",
"CRMS0276-H01","0.2236199","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.73","0.67","1.25","0.05","0.53","-0.53","GEOID99   ","0.47","0.47",
"CRMS0276-H01","0.2369862","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.84","0.87","1.37","0.17","0.64","-0.33","GEOID99   ","0.39","0.39",
"CRMS0276-H01","0.1917008","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.88","0.53","1.27","0.17","0.71","-0.36","GEOID99   ","0.51","0.41",
"CRMS0276-H01","0.1917008","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.88","0.53","1.27","0.17","0.71","-0.36","GEOID12A  ","0.51","0.41",
"CRMS0276-H01","0.2259206","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.11","0.05","0.56","-0.19","0.361","-0.7","GEOID12A  ","0.41","0.41",
"CRMS0276-H01","0.23919","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.23","0.14","0.68","-0.07","0.476","-0.617","GEOID12A  ","0.44","0.44",
"CRMS0276-H01","0.2820699","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.42","0.31","0.87","0.11","0.667","-0.442","GEOID12A  ","0.42","0.42",
"CRMS0276-H01","0.2261824","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.31","0.21","0.77","0.01","0.56","-0.538","GEOID12A  ","0.46","0.46",
"CRMS0276-H01","0.2990095","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","1.43","0.24","0.83","0.08","0.676","-0.509","GEOID12A  ","0.46","0.46",
"CRMS0276-H01","0.3011203","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.6","0.3","0.98","0.23","0.851","-0.447","GEOID12A  ","0.52","0.52",
"CRMS0276-H01","0.3136663","2020","1/1/2020 12:00:00 AM","12/31/2020 11:00:00 PM","1.66","0.31","1.01","0.25","0.904","-0.44","GEOID12A  ","0.57","0.57",
"CRMS0278-M01","0.04332648","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.74","0.49","1.16","0.05","0.54","-0.4","GEOID99   ","0.55","0.43",
"CRMS0278-M01","0.08261859","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.77","0.34","1.12","0.11","0.69","-0.43","GEOID99   ","0.5","0.41",
"CRMS0278-M01","0.04495243","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.77","0.4","1.07","0.08","0.68","-0.41","GEOID99   ","0.54","0.44",
"CRMS0278-M01","0.02461563","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.45","0.43","1","-0.04","0.33","-0.39","GEOID99   ","0.45","0.3",
"CRMS0278-M01","0.03611813","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.61","0.65","1.15","0.1","0.5","-0.26","GEOID99   ","0.44","0.31",
"CRMS0278-M01","0.06313196","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.65","0.34","1.07","0.14","0.58","-0.31","GEOID12A  ","0.48","0.35",
"CRMS0278-M01","0.06313196","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.65","0.34","1.07","0.14","0.58","-0.31","GEOID99   ","0.48","0.35",
"CRMS0278-M01","0.04398312","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.11","0.17","0.61","0.04","0.48","-0.32","GEOID12A  ","0.37","0.33",
"CRMS0278-M01","0.03513747","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.33","0.21","0.75","0.18","0.701","-0.272","GEOID12A  ","0.44","0.4",
"CRMS0278-M01","0.04347656","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.43","0.43","0.94","0.39","0.836","-0.014","GEOID12A  ","0.4","0.35",
"CRMS0278-M01","0.03516204","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.46","0.33","0.91","0.33","0.834","-0.112","GEOID12A  ","0.45","0.4",
"CRMS0278-M01","0.05572854","2018","1/1/2018 12:00:00 AM","10/2/2018 9:00:00 AM","1.32","0.23","0.74","0.2","0.676","-0.19","GEOID12A  ","0.41","0.33",
"CRMS0282-H01","0.6314194","2008","1/1/2008 12:00:00 AM","12/31/2008 11:00:00 PM","1.91","0.33","1.19","0.04","0.77","-0.82","GEOID99   ","0.69","0.69",
"CRMS0282-H01","0.6593974","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.95","0.32","1.17","0.03","0.82","-0.83","GEOID99   ","0.65","0.65",
"CRMS0282-H01","0.6487572","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.97","0.19","1.11","-0.02","0.84","-0.94","GEOID99   ","0.68","0.68",
"CRMS0282-H01","0.5979941","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.77","0.29","1.08","-0.05","0.64","-0.84","GEOID99   ","0.61","0.61",
"CRMS0282-H01","0.5773168","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.9","0.52","1.27","0.14","0.77","-0.61","GEOID99   ","0.65","0.65",
"CRMS0282-H01","0.1941376","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.95","-0.19","0.97","0.07","0.86","-0.84","GEOID12A  ","0.83","0.64",
"CRMS0282-H01","0.1941376","2013","1/1/2013 12:00:00 AM","9/30/2013 10:00:00 PM","1.95","-0.19","0.97","0.07","0.86","-0.84","GEOID99   ","0.83","0.64",
"CRMS0282-H01","0.5218158","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.69","-0.78","0","-0.3","0.39","-1.08","GEOID12A  ","0.58","0.58",
"CRMS0282-H01","0.5547871","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","0.8","-0.64","0.11","-0.19","0.5","-0.94","GEOID12A  ","0.6","0.6",
"CRMS0282-H01","0.3187082","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.05","-0.39","0.36","0.06","0.75","-0.69","GEOID12A  ","0.57","0.57",
"CRMS0282-H01","0.5161631","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","0.93","-0.62","0.19","-0.11","0.63","-0.92","GEOID12A  ","0.62","0.62",
"CRMS0282-H01","0.5285678","2018","1/1/2018 12:00:00 AM","12/31/2018 11:00:00 PM","0.95","-0.59","0.21","-0.09","0.65","-0.89","GEOID12A  ","0.64","0.64",
"CRMS0282-H01","0.4025308","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.16","-0.54","0.35","0.06","0.86","-0.84","GEOID12A  ","0.69","0.69",
"CRMS0287-H01","0.01986247","2019","1/1/2019 12:00:00 AM","12/31/2019 11:00:00 PM","1.69","0.82","1.24","0.55","0.759","0.348","GEOID12A  ","0.36","0.16",
"CRMS0287-M01","0.03173551","2008","2/1/2008 3:00:00 PM","12/31/2008 11:00:00 PM","1.87","1.03","1.5","0.21","0.53","-0.14","GEOID99   ","0.47","0.26",
"CRMS0287-M01","0.07197247","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","1.86","0.95","1.35","0.14","0.66","-0.27","GEOID99   ","0.37","0.38",
"CRMS0287-M01","0.02772509","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","1.87","0.79","1.31","0.09","0.62","-0.36","GEOID99   ","0.43","0.37",
"CRMS0287-M01","0.0182943","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","1.59","0.84","1.25","0.06","0.4","-0.26","GEOID99   ","0.38","0.27",
"CRMS0287-M01","0.03737905","2012","1/1/2012 12:00:00 AM","12/31/2012 11:00:00 PM","1.68","0.94","1.31","0.12","0.47","-0.17","GEOID99   ","0.33","0.26",
"CRMS0287-M01","0.02122181","2013","1/1/2013 12:00:00 AM","9/30/2013 11:00:00 PM","1.75","0.75","1.26","0.2","0.56","-0.16","GEOID99   ","0.4","0.28",
"CRMS0287-M01","0.02122181","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","1.75","0.75","1.26","0.2","0.56","-0.16","GEOID12A  ","0.4","0.28",
"CRMS0287-M01","0.0121433","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","1.09","0.33","0.7","0.15","0.52","-0.192","GEOID12A  ","0.32","0.3",
"CRMS0287-M01","0.008515627","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.25","0.38","0.77","0.25","0.705","-0.137","GEOID12A  ","0.38","0.36",
"CRMS0287-M01","0.02125631","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.48","0.7","1.06","0.4","0.809","0.06","GEOID12A  ","0.31","0.31",
"CRMS0287-M01","0.01540476","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.5","0.62","1.05","0.24","0.578","-0.057","GEOID12A  ","0.38","0.28",
"CRMS0287-M01","0.009037655","2018","1/1/2018 12:00:00 AM","10/5/2018 9:00:00 AM","1.38","0.58","0.94","0.23","0.462","-0.068","GEOID12A  ","0.3","0.22",
"CRMS0290-M01","0.1184872","2008","1/17/2008 3:00:00 PM","12/31/2008 11:00:00 PM","2.34","0.84","1.64","0.65","1.36","-0.04","GEOID99   ","0.61","0.51",
"CRMS0290-M01","0.1094872","2009","1/1/2009 12:00:00 AM","12/31/2009 11:00:00 PM","2.25","1.01","1.68","0.55","0.92","0.1","GEOID99   ","0.47","0.33",
"CRMS0290-M01","0.1317044","2010","1/1/2010 12:00:00 AM","12/31/2010 11:00:00 PM","2.05","0.93","1.55","0.26","0.58","-0.13","GEOID99   ","0.46","0.29",
"CRMS0290-M01","0.1666352","2011","1/1/2011 12:00:00 AM","12/31/2011 11:00:00 PM","2.41","0.61","1.54","0.23","0.95","-0.38","GEOID99   ","0.67","0.5",
"CRMS0290-M01","0.1383779","2013","1/22/2013 12:00:00 PM","9/30/2013 11:00:00 PM","2.14","0.28","1.41","0.37","0.7","0","GEOID99   ","0.7","0.27",
"CRMS0290-M01","0.1383779","2013","10/1/2013 12:00:00 AM","12/31/2013 11:00:00 PM","2.14","0.28","1.41","0.37","0.7","0","GEOID12A  ","0.7","0.27",
"CRMS0290-M01","0.1633572","2014","1/1/2014 12:00:00 AM","12/31/2014 11:00:00 PM","0.99","-0.01","0.47","0.25","0.73","-0.2","GEOID12A  ","0.38","0.36",
"CRMS0290-M01","0.1296946","2015","1/1/2015 12:00:00 AM","12/31/2015 11:00:00 PM","1.28","0.03","0.73","0.42","0.916","-0.144","GEOID12A  ","0.48","0.41",
"CRMS0290-M01","0.1186741","2016","1/1/2016 12:00:00 AM","12/31/2016 11:00:00 PM","1.48","0.44","0.97","0.36","0.885","-0.02","GEOID12A  ","0.42","0.35",
"CRMS0290-M01","0.1325309","2017","1/1/2017 12:00:00 AM","12/31/2017 11:00:00 PM","1.62","0.13","0.79","0.33","0.79","-0.179","GEOID12A  ","0.54","0.37",
