system:index,Accretion1,Accretion_,Average_Ac,Average_He,Average__1,Average__2,Basins,Bulk_Densi,Community,Delta_Ti_1,Delta_time,Distance_1,Distance_2,Distance_3,Distance_4,Distance_t,Dry_Soil_p,Dry_Volume,Flood_Dept,Fluvial_Do,Latitude,Latitude_1,Longitude,Longitude_,Mineral_Ma,OBJECTID,Observed_P,Organic_De,Organic_Ma,Organic__1,Organic__2,Organic__3,Simple_sit,Soil_Moist,Soil_Por_1,Soil_Porew,Soil_Salin,Staff_Gaug,Total_Mass,Total_Reco,Verified_P,Wet_Soil_p,Wet_Volume,Land_Lost_m2,Land_Gained_m2,marshType,.geo
78,0.049375,36.73683321,3.673683321,106.55,16.295,91.4,Terrebonne,0.17,Intermediate,0.994520548,363,39496.54343,2705.650164,41606.14958,2060.94863,36040.84247,5.05,52.42,0,0.912506243,29.35942317,29.35942317,-90.88563397,-90.88563397,3967.614724,121,413,0.06005,2277.646922,36.47,0.3647,36.47,CRMS0395,82.77,2.9,5350.5,3.475,0.93,6245.261646,183.77125,413,5.375,324.29,36343.75666,14069.83368,Organic_Oceanic_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-90.88563166219343,29.368421115448196],[-90.88851581616966,29.36806292956388],[-90.89117033459345,29.367016890720603],[-90.89338387866545,29.3653662829979],[-90.89498024112225,29.363242520279055],[-90.89583237518715,29.36081467774294],[-90.89587250009674,29.358276026093808],[-90.89509748111819,29.355828642709547],[-90.89356906059616,29.353667326065203],[-90.89140892740522,29.351964093909043],[-90.88878902222271,29.350854497844654],[-90.88591785290495,29.350426841433258],[-90.88302390868043,29.350715157557385],[-90.88033748982798,29.35169650207557],[-90.87807239376683,29.353292778360267],[-90.87640890973603,29.35537694805164],[-90.8754794716469,29.35778313543983],[-90.87535810992911,29.36031982362108],[-90.87605454399936,29.36278509436938],[-90.87751339017774,29.36498270015207],[-90.87961855384822,29.366737689169895],[-90.88220246136305,29.367910338503858],[-90.88505939971685,29.368407284111154],[-90.88563166219343,29.368421115448196]]]}"
146,2.028471542,9.701762191,0.970176219,108.5,11.275,60.96,Atchafalaya,1.05,Swamp,2.17260274,793,16818.96186,10817.4819,24715.08507,4532.571776,39859.20658,7.43,272,360.32,2.369896959,29.66455636,29.66455636,-91.44294766,-91.44294766,9485.995,327,295,0.07,700.8553007,6.88,0.0688,6.88,CRMS4782,30.655,2.4,4425,0.45,2.15,10186.8503,488.085,295,6.765,324,8572.908936,779.3079224,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.44294784728211,29.673554040000425],[-91.44584071185793,29.673195853728334],[-91.44850324663237,29.672149813842843],[-91.4507234740958,29.670499204748737],[-91.45232465484445,29.668375440757355],[-91.45317935893391,29.665947597444706],[-91.45321960179085,29.66340894575734],[-91.45244224021494,29.660961563085028],[-91.45090920381249,29.658800247680606],[-91.44874254929586,29.65709701690542],[-91.44611473634777,29.655987421932185],[-91.44323490171337,29.655559765981657],[-91.44033222351148,29.65584808179261],[-91.43763769634822,29.65682942532127],[-91.43536576241839,29.658425700248813],[-91.43369725506238,29.66050986863886],[-91.43276500836835,29.662916055187633],[-91.43264327706453,29.665452743253333],[-91.4333418109049,29.66791801464606],[-91.43480505988427,29.6701156216321],[-91.43691657938317,29.671870612036653],[-91.43950828978919,29.673043262507917],[-91.44237385645842,29.673540208648102],[-91.44294784728211,29.673554040000425]]]}"
147,1.23489,29.98743655,2.998743655,167.64,21.06625,106.68,Atchafalaya,0.22,Swamp,2.624657534,958,16465.52238,12659.58692,23046.90671,1828.377879,37997.50225,5.165,82,362.208,2.307700987,29.63568512,29.63568512,-91.41576254,-91.41576254,4559.019966,328,159,0.06195,2038.216075,30.895,0.30895,30.895,CRMS4808,79.29,0.4,864,0.275,1.71,6597.236041,900.06875,159,5.405,324.145,0,0,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.41576255324728,29.64468245645788],[-91.4186545878596,29.64432427022259],[-91.4213163588199,29.643278230435982],[-91.42353594947603,29.641627621471997],[-91.42513667112772,29.639503857601344],[-91.42599113033953,29.63707601436237],[-91.42603136195775,29.634537362678635],[-91.42525422358898,29.63208997993877],[-91.42372162699694,29.629928664416706],[-91.42155559384574,29.6282254335105],[-91.41892853436619,29.627115838433728],[-91.4160495253815,29.626688182439484],[-91.41314767937145,29.626976498280147],[-91.41045392478513,29.627957841902692],[-91.40818264238166,29.629554116959003],[-91.40651461365829,29.63163828547252],[-91.40558263457358,29.634044472100932],[-91.4054609384842,29.63658116017759],[-91.40615927225376,29.639046431509176],[-91.4076221017249,29.641244038381046],[-91.40973301562735,29.642999028654025],[-91.41232398255805,29.644171679017383],[-91.41518872710398,29.644668625107016],[-91.41576255324728,29.64468245645788]]]}"
148,2.89992025,12.67642563,1.267642563,90.89,19.5,67.1,Atchafalaya,0.25,Swamp,2.023287671,738.5,16795.90675,12618.12107,22858.42842,1718.775784,39181.11588,5.295,86.87,65.864,2.33277765,29.64862281,29.64862281,-91.41867056,-91.41867056,2460.177303,329,370,0.06005,708.9291031,22.37,0.2237,22.37,CRMS4809,78.545,0.5,973,0.2,1.43,3169.106406,707.87375,370,5.775,324.145,10912.02332,0,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.41867244593156,29.65762131985885],[-91.42156485234413,29.65726313360707],[-91.42422696547163,29.656217093776153],[-91.42644684139947,29.65456648475386],[-91.42804776871363,29.652442720829114],[-91.42890233762371,29.650014877557126],[-91.42894257427655,29.647476225871767],[-91.42816533591727,29.645028843162173],[-91.42663254230257,29.642867527692818],[-91.4244662307972,29.64116429684532],[-91.42183883378499,29.64005470181494],[-91.41895945493253,29.639627045840285],[-91.41605723612402,29.639915361667637],[-91.41336313544502,29.640896705248117],[-91.41109156117614,29.642492980246725],[-91.40942331803883,29.644577148704922],[-91.40849121907269,29.646983335297648],[-91.40836950720823,29.649520023369398],[-91.40906793060387,29.651985294728377],[-91.41053094800286,29.6541829016514],[-91.41264213319542,29.655937891983346],[-91.4152334331821,29.65711054239505],[-91.41809854601608,29.65760748850733],[-91.41867244593156,29.65762131985885]]]}"
149,6.696839172,22.75445293,2.275445293,95.52,29.79875,76.2,Atchafalaya,0.53,Swamp,2.189041096,799,1641.131624,17582.02561,10286.92395,834.0857624,45333.20761,5.615,146.82,0,27.62313939,29.63576555,29.63576555,-91.25953263,-91.25953263,10625.94269,330,527,0.0604,1433.91736,11.89,0.1189,11.89,CRMS4900,56.75,0.4,829,0.2,1.72,12059.86005,1066.63875,527,6.135,324.145,0,36442.83437,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.25953312242426,29.644766205735838],[-91.26242515944234,29.64440801950044],[-91.26508693261667,29.643361979713532],[-91.2673065251187,29.641711370749167],[-91.26890724810112,29.639587606878173],[-91.26976170802276,29.637159763638994],[-91.26980193967354,29.634621111955237],[-91.26902480065776,29.632173729215573],[-91.26749220279088,29.630012413693848],[-91.26532616783857,29.628309182788023],[-91.26269910617498,29.62719958771155],[-91.25982009479704,29.626771931717432],[-91.25691824637475,29.627060247558013],[-91.254224489549,29.62804159118029],[-91.251953205257,29.629637866236223],[-91.25028517514625,29.631722034749377],[-91.24935319528582,29.634128221377566],[-91.24923149909438,29.63666490945419],[-91.24992983344387,29.639130180785955],[-91.25139266413102,29.641327787658152],[-91.25350357978888,29.643082777931514],[-91.25609454887464,29.64425542829518],[-91.2589592958036,29.644752374384968],[-91.25953312242426,29.644766205735838]]]}"
0000000000000000014a,8.498672885,25.45125933,2.545125933,93.02,18.93125,77.72,Atchafalaya,0.595,Swamp,2.136986301,780,7533.112956,12531.56089,16309.76053,5563.878801,40275.60385,5.75,169.395,436.88,5.346475499,29.61739409,29.61739409,-91.32541164,-91.32541164,13252.07624,331,127,0.07495,1891.423063,12.49,0.1249,12.49,CRMS4938,56.005,0.5,1015,0.2,1.85,15143.4993,740.425,127,6.12,324.145,0,0,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.32540989797297,29.62639092633705],[-91.32830140738993,29.626032740125055],[-91.33096269501374,29.624986700401056],[-91.3331818827025,29.62333609151947],[-91.3347823138407,29.621212327725274],[-91.33563661809565,29.618784484532966],[-91.33567684260213,29.616245832851515],[-91.33489984547737,29.613798450068884],[-91.33336752719441,29.611637134472318],[-91.33120188723909,29.60993390348314],[-91.32857530454933,29.608824308340818],[-91.32569681803017,29.60839665231888],[-91.32279549862548,29.60868496817836],[-91.3201022329206,29.60966631186036],[-91.31783136279864,29.611262586998205],[-91.3161636369508,29.613346755589905],[-91.3152318272075,29.615752942268756],[-91.31511015340165,29.618289630352358],[-91.31580836056776,29.620754901645224],[-91.31727092457697,29.62295250844479],[-91.31938145526206,29.624707498634457],[-91.32197195172652,29.625880148929483],[-91.32483617603832,29.626377094987102],[-91.32540989797297,29.62639092633705]]]}"
155,2.266582077,26.89010688,2.689010688,101.92,25.5,85.34,Atchafalaya,0.18,Swamp,2.197260274,802,10062.15896,10436.15816,19206.94508,5631.96217,37780.61534,5.73,86.22,208.008,3.754722568,29.60475193,29.60475193,-91.35198166,-91.35198166,3427.843265,342,237,0.0524,1412.375974,29.18,0.2918,29.18,CRMS6038,81.65,0.3,559,0.1,1.46,4840.219239,790.8125,237,6.41,324.29,779.8270874,0,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.35198372147615,29.61375259636935],[-91.35487486829871,29.61339441017345],[-91.35753582222746,29.612348370492708],[-91.35975473170795,29.610697761668025],[-91.36135496227595,29.608573997926648],[-91.36220915954884,29.60614615476656],[-91.3622493791454,29.603607503086696],[-91.36147247953537,29.601160120274518],[-91.35994035339677,29.598998804626497],[-91.35777498490347,29.59729557358001],[-91.3551487313889,29.596185978392406],[-91.35227060557943,29.595758322351333],[-91.34936964974256,29.596046638223815],[-91.34667672156094,29.59702798194688],[-91.3444061360777,29.598624257141047],[-91.34273861933485,29.600708425786756],[-91.34180692650472,29.603114612500445],[-91.34168526808341,29.605651300588836],[-91.34238338784264,29.60811657185496],[-91.34384576857718,29.610314178604593],[-91.3459560346894,29.612069168736706],[-91.34854620634444,29.61324181898453],[-91.35141007148704,29.61373876502003],[-91.35198372147615,29.61375259636935]]]}"
156,8.893254147,22.03480114,2.203480114,91.92,23.3625,76.2,Atchafalaya,0.425,Swamp,1.542465753,563,10450.27283,14050.94335,17306.8702,3708.14075,40983.30631,5.06,127,95.92,3.921745106,29.63792491,29.63792491,-91.35235043,-91.35235043,7958.198952,343,407,0.06135,1406.591531,15.02,0.1502,15.02,CRMS6042,64.04,0.5,1048,0.2,1.65,9364.790483,628.325,407,5.61,324.145,14221.10691,0,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.35235123666924,29.64692402929322],[-91.35524333567608,29.64656584305507],[-91.35790516589857,29.645519803260783],[-91.36012480596281,29.643869194286697],[-91.36172556323453,29.64174543040668],[-91.3625800414457,29.639317587161987],[-91.3626202739359,29.636778935477963],[-91.36184311824911,29.63433155274335],[-91.36031048753341,29.63217023723041],[-91.35814440617222,29.630467006334378],[-91.35551728823316,29.629357411265648],[-91.35263821518863,29.62892975527479],[-91.34973630461118,29.62921807111315],[-91.34704249008279,29.63019941472841],[-91.34477115712923,29.63179568977472],[-91.34310309127008,29.633879858278657],[-91.34217109142233,29.636286044900885],[-91.34204939260076,29.6388227329767],[-91.34274774189323,29.641288004313022],[-91.34421060391284,29.64348561119376],[-91.34632156480181,29.64524060147695],[-91.34891258941668,29.64641325184868],[-91.35177739774885,29.646910197942237],[-91.35235123666924,29.64692402929322]]]}"
82,19.60210334,29.77812695,2.977812695,108.56,32.5,91.44,Atchafalaya,0.32,Freshwater,2.863013699,1045,7724.580774,9298.785831,18725.47845,5943.800428,37187.5562,6.25,130.325,93.976,4.814184392,29.58485401,29.58485401,-91.32515378,-91.32515378,8154.442284,131,476,0.0435,1374.55834,14.425,0.14425,14.425,CRMS0461,70.715,0.4,727,0.1,1.87,9529.000624,1137.3825,101,6.615,324.29,0,0,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.32515322444966,29.59385249362117],[-91.32804380080651,29.593494307450598],[-91.33070422973653,29.59244826783794],[-91.33292270151503,29.590797659102847],[-91.33452261652819,29.588673895444593],[-91.33537664548741,29.586246052335234],[-91.33541685735929,29.58370740065787],[-91.33464011116816,29.581260017799185],[-91.33310828732812,29.579098702070166],[-91.33094334592302,29.577395470933464],[-91.32831761029605,29.576285875674575],[-91.32544005198706,29.575858219603408],[-91.32253966814733,29.576146535496342],[-91.31984727098728,29.577127879284042],[-91.31757713332296,29.57872415456687],[-91.31590994556265,29.58080832329759],[-91.31497843667071,29.583214510066103],[-91.31485680245379,29.58575119816205],[-91.31555478469679,29.58821646938608],[-91.3170168770874,29.5904140760571],[-91.31912672695,29.59216906609863],[-91.32171638758598,29.593341716272157],[-91.32457968765173,29.59383866227285],[-91.32515322444966,29.59385249362117]]]}"
83,22.0175,33.64441176,3.364441176,121.03,15.67,106.68,Atchafalaya,0.24,Freshwater,0.994520548,363,4663.311264,1652.286813,27186.50586,1636.512353,28501.27137,5.8,105.835,0,6.111809775,29.49063403,29.49063403,-91.32305577,-91.32305577,6550.163238,132,419,0.04545,1524.495586,18.88,0.1888,18.88,CRMS0463,72.335,0.4,871,0.2,1.27,8074.658824,217.84625,419,5.9,324.29,0,202437.9208,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.32305540836342,29.499632630249224],[-91.32594329154874,29.499274444198445],[-91.3286012419573,29.49822840490777],[-91.33081764734291,29.496577796596362],[-91.33241607262066,29.494454033331248],[-91.33326930697102,29.49202619046178],[-91.33330948237527,29.48948753879623],[-91.33253346047582,29.48704015571759],[-91.33100306378874,29.484878839605514],[-91.32884013866855,29.48317560804218],[-91.32621684799074,29.482066012446197],[-91.32334196885307,29.48163835623264],[-91.32044428541344,29.48192667222233],[-91.31775439520777,29.48290801631574],[-91.3154863716982,29.484504292017835],[-91.313820737066,29.486588461150582],[-91.31289009654753,29.488994648178434],[-91.31276857660013,29.49153133631008],[-91.31346590962906,29.49399660733501],[-91.31492664074705,29.496194213634276],[-91.31703452549375,29.49794920324739],[-91.31962177360634,29.49912185306956],[-91.32248240594146,29.499618798905626],[-91.32305540836342,29.499632630249224]]]}"
84,0,44.97061143,4.497061143,108.8,4.375,102,Atchafalaya,0.305,Freshwater,1.019178082,372,10731.25359,1132.266651,28149.98796,448.5461241,27820.32248,5.845,107.205,161.88,2.592457838,29.51799996,29.51799996,-91.3856394,-91.3856394,11339.04736,133,402,0.0492,2376.989123,17.33,0.1733,17.33,CRMS0464,70.965,0.5,933,0.1,1.85,13716.03649,0,401,6.31,324.29,780.4978638,35691.33378,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.38563875880274,29.52699940096531],[-91.38852742291509,29.526641214879763],[-91.39118609200953,29.525595175495628],[-91.3934030965779,29.52394456706124],[-91.39500195382752,29.521820803682008],[-91.39585541858699,29.51939296074291],[-91.39589560456548,29.51685430907393],[-91.39511937264632,29.51440692605913],[-91.39358856213401,29.512245610058248],[-91.3914250523607,29.51054237861875],[-91.38880105273195,29.509432783120616],[-91.38592539672703,29.50900512694839],[-91.38302693026455,29.50929344291],[-91.38033631312857,29.510274786914657],[-91.378067676587,29.511871062495064],[-91.37640159160114,29.513955231511112],[-91.37547069928421,29.516361418463685],[-91.37534914620248,29.518898106584977],[-91.37604666748102,29.521363377667697],[-91.3775077933211,29.523560984074866],[-91.37961624788372,29.52531597381233],[-91.382204195545,29.526488623736494],[-91.38506560143016,29.52698556962034],[-91.38563875880274,29.52699940096531]]]}"
85,0,33.86597938,3.386597938,144.95,0,121.9,Atchafalaya,0.605,Freshwater,1.405479452,513,10974.02902,2974.070345,26472.2139,1356.521727,29769.5477,6.765,143.685,214.516,2.712727263,29.53772869,29.53772869,-91.38442293,-91.38442293,18510.71254,134,294.5,0.05275,1978.204987,9.655,0.09655,9.655,CRMS0465,48.84,0.7,1468.5,0.2,1.67,20488.91753,0,299.5,6.64,324.29,780.2615967,6714.062529,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.38442390265632,29.546728415645656],[-91.38731313041882,29.546370229535025],[-91.38997231823956,29.54532419008348],[-91.39218975528043,29.543673581560398],[-91.39378892431469,29.541549818098854],[-91.39464255537672,29.53912197510954],[-91.39468274898745,29.536583323438087],[-91.39390636548227,29.534135940469344],[-91.39237525628309,29.53197462454865],[-91.39021132452433,29.53027139319846],[-91.3875868131956,29.529161797770897],[-91.38471059647067,29.528734141628487],[-91.38181156484522,29.529022457569834],[-91.37912042303225,29.530003801510507],[-91.3768513440222,29.53160007700313],[-91.3751849339843,29.53368424593501],[-91.37425385992668,29.5360904328333],[-91.37413228292964,29.538627120947105],[-91.37482994008126,29.541092392071512],[-91.37629135082017,29.543289998556514],[-91.37840021665916,29.545044988383665],[-91.38098866923411,29.54621763838138],[-91.38385063344492,29.546714584299696],[-91.38442390265632,29.546728415645656]]]}"
86,0,40.10927823,4.010927823,98.75,50,91.4,Atchafalaya,0.55,Freshwater,2.197260274,802,15919.86463,4178.92111,32188.02505,0,25376.94655,6.63,157.635,0,1.59404286,29.52324953,29.52324953,-91.44910007,-91.44910007,20311.83986,135,525.5,0.046,1748.263165,7.925,0.07925,7.925,CRMS0479,48.86,0.4,796.5,0.1,1.5,22060.10303,0,-11,6.39,324.29,0,72188.86916,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.44910120253921,29.532247605141972],[-91.45199001653577,29.53188941904974],[-91.4546488235684,29.53084337964768],[-91.45686594313858,29.5291927711897],[-91.45846488329707,29.527069007788583],[-91.45931839227923,29.524641164836122],[-91.45935858028727,29.522102513166494],[-91.45858230805878,29.519655130163944],[-91.45705141812053,29.517493814184384],[-91.45488779613407,29.515790582768634],[-91.45226366043556,29.514680987289278],[-91.44938785532563,29.51425333112498],[-91.44648923857665,29.51454164708119],[-91.4437984819201,29.515522991068845],[-91.4415297277186,29.517119266625897],[-91.43986355629585,29.519203435619556],[-91.43893261565096,29.521609622557698],[-91.43881105620973,29.52414631067699],[-91.43950861361925,29.5266115817708],[-91.44096981521879,29.528809188198668],[-91.44307837914683,29.53056417796],[-91.44566646107329,29.531736827903718],[-91.44852801542677,29.532233773796737],[-91.44910120253921,29.532247605141972]]]}"
113,3.787511062,16.94551507,1.694551507,95.46,30.75,76.2,Atchafalaya,0.26,Freshwater,1.597260274,583,9335.549113,6020.114759,22335.87925,5487.704825,33767.75458,6.185,98.79,0,3.617114984,29.5640842,29.5640842,-91.35420064,-91.35420064,3355.483111,276,472,0.06275,1050.350806,23.84,0.2384,23.84,CRMS2568,74.005,0.2,510,0.1,0.9,4405.833917,949.1875,470,6.345,324.29,0,0,Mineral_Fluvial_Marsh,"{""type"":""Polygon"",""coordinates"":[[[-91.35420199868686,29.573083864671297],[-91.35709198029213,29.57272567852715],[-91.35975186187319,29.57167963898551],[-91.3619698773159,29.570029030343886],[-91.36356946334045,29.56790526677235],[-91.36442331682065,29.565477423715908],[-91.36446352063905,29.562938772041147],[-91.36368693439816,29.560491389133944],[-91.36215542572613,29.55833007332043],[-91.35999092959116,29.55662684208962],[-91.35736573389926,29.555517246756374],[-91.35448876725026,29.55508959065379],[-91.3515889797586,29.55537790656807],[-91.34889713622667,29.55635925042321],[-91.34662746544576,29.557955525798523],[-91.34496062067343,29.56003969461792],[-91.34402930355033,29.562445881443644],[-91.34390769456824,29.564982569547464],[-91.34460553344074,29.567447840727578],[-91.34606732521208,29.569645447316596],[-91.34817674110458,29.571400437263613],[-91.35076586896639,29.572573087359643],[-91.35362857989885,29.573070033324015],[-91.35420199868686,29.573083864671297]]]}"
